SK_ID_CURR,AMT_TOTAL_RECEIVABLE
192136,0.0
192144,0.0
192149,0.0
192155,8465084.1
192158,0.0
192161,5737202.955000001
192167,11071186.874999998
192170,1163407.9500000002
192171,9804591.540000003
192172,506105.73
192179,205701.30000000008
192182,0.0
192185,0.0
192186,32982.3
192187,0.0
192188,146601.49500000002
192190,5171160.239999999
192191,4077850.635
192198,0.0
192208,8381191.949999999
192214,0.0
192215,1093702.365
192223,1435832.1900000002
192226,0.0
192230,829518.3449999992
192238,2962349.3699999996
192239,4175014.9500000007
192242,1012236.75
192248,0.0
192259,2634827.49
192266,6015141.495
192267,276832.395
192269,36475.965
192273,1695594.6
192276,1256346.2700000003
192279,0.0
192280,1739253.33
192284,0.0
192293,89256.87
192296,0.0
192298,1246243.32
192301,0.0
192303,2616996.15
192304,3953996.5949999993
192307,0.0
192312,1883600.3250000002
192322,7225465.184999997
192324,2750469.8850000002
192326,1320.5700000000002
192327,683466.48
192340,517701.3300000001
192341,1042998.6599999999
192351,0.0
192353,0.0
192357,0.0
192359,5609398.86
192365,0.0
192366,1851297.1199999994
192368,7715025.675
192380,11203418.474999998
192387,4160824.8749999995
192389,13034.745
192392,5136584.039999999
192397,0.0
192401,0.0
192402,2384931.42
192406,0.0
192411,156714.84
192412,10935914.175
192416,647231.085
192423,0.0
192426,2786773.635000001
192429,5229833.849999999
192433,0.0
192437,1112741.28
192438,0.0
192442,201151.89
192449,0.0
192454,1350.0
192455,843317.37
192456,1619847.225
192462,0.0
192464,0.0
192465,2634526.2600000002
192466,4805899.0649999995
192472,0.0
192473,2427601.3200000003
192477,0.0
192481,13540586.850000003
192486,8785531.124999998
192490,4545972.674999999
192492,9572729.49
192494,203476.68
192496,403773.30000000005
192500,4469021.7749999985
192502,21713.129999999997
192513,3520685.610000001
192514,8931131.325000001
192515,0.0
192517,8669641.59
192519,0.0
192520,0.0
192536,769919.355
192538,0.0
192539,1270552.59
192546,13162618.575
192548,690766.11
192554,5653851.930000001
192562,0.0
192572,653985.09
192574,10593782.684999999
192577,624064.59
192582,331747.56
192583,12220329.554999998
192589,671750.325
192591,0.0
192600,4906550.699999999
192601,837269.1900000001
192602,1019949.8400000002
192603,216026.595
192609,6060668.580000001
192610,0.0
192615,144493.24500000002
192617,0.0
192623,2967940.4400000004
192627,0.0
192630,690655.905
192633,389319.92999999993
192637,0.0
192642,10159590.915000001
192645,45000.0
192651,-4866.84
192652,-7435.4400000000005
192666,148501.62
192668,1593215.4599999993
192672,6910691.354999999
192674,1298891.1150000002
192675,0.0
192678,0.0
192680,0.0
192682,2029500.4949999999
192683,9871425.99
192693,0.0
192704,0.0
192706,0.0
192720,0.0
192723,647784.765
192735,0.0
192737,0.0
192754,1001328.6149999999
192755,372372.39
192756,0.0
192757,850231.8900000001
192758,6643528.155000001
192760,0.0
192761,10593.0
192767,469354.995
192770,1244381.6249999998
192771,0.0
192774,3620134.7100000004
192777,666166.0049999999
192779,0.0
192787,3101993.8649999993
192789,0.0
192792,0.0
192793,0.0
192798,2980300.0500000007
192805,36822.42
192806,0.0
192815,1611892.5750000007
192816,0.0
192819,0.0
192823,8047140.254999999
192825,0.0
192827,589862.295
192828,5467722.390000001
192829,3374453.5650000004
192830,0.0
192831,17163606.06
192838,0.0
192840,72107.1
192842,0.0
192844,3412576.44
192847,0.0
192849,10730713.185000002
192851,1454910.6150000002
192860,7952873.400000001
192861,2828099.835
192863,2737573.4699999997
192864,455929.02
192866,2123518.005
192870,16734.87
192874,11051942.04
192876,0.0
192877,3472765.1100000003
192879,11368554.659999996
192880,4009623.3899999997
192881,758198.0699999998
192904,0.0
192909,1310969.5199999998
192912,10704605.129999999
192913,8805930.389999999
192914,3592924.289999998
192917,3615675.255000001
192918,4376256.300000001
192919,0.0
192921,34561.44
192933,1677344.2200000002
192934,0.0
192941,27564.615
192942,1031898.6899999998
192948,755766.675
192949,6959064.96
192950,909032.58
192954,0.0
192966,4393554.930000001
192967,2941276.905
192968,0.0
192969,168598.17000000004
192970,5200997.3549999995
192971,201813.255
192979,0.0
192990,900.0
192993,4489350.885
192994,4845349.800000002
192997,9573987.240000004
192999,1893522.0149999997
193001,15643.35
193003,0.0
193006,1297670.3999999997
193008,2124232.92
193010,3847458.4200000004
193019,0.0
193027,0.0
193029,324234.08999999997
193032,1307.475
193034,7446854.7
193035,1045932.4800000001
193038,915484.3200000003
193039,0.0
193042,0.0
193048,3350937.4650000003
193049,278694.31500000006
193050,285914.655
193052,6115558.7700000005
193054,2583829.98
193056,0.0
193065,204513.20999999996
193066,0.0
193067,7381729.755
193069,130.5
193072,416298.42
193078,1318972.725
193082,0.0
193083,0.0
193088,1301803.965
193095,342524.925
193103,6944712.39
193108,0.0
193111,2675512.3949999977
193113,323933.75999999995
193114,0.0
193118,1105696.17
193127,2144439.9
193128,4819825.8
193130,0.0
193131,8092093.2749999985
193132,1324146.5100000002
193133,3945048.389999997
193138,1728503.19
193139,172208.385
193142,4997257.604999999
193147,0.0
193148,11553166.440000005
193152,5023709.1450000005
193155,0.0
193163,546998.85
193173,2151446.535
193175,4729084.6049999995
193178,5101888.319999998
193179,13480928.775
193180,1923342.5250000001
193183,4348320.975000001
193187,3057216.75
193192,1033319.0250000001
193199,0.0
193204,7521981.390000001
193205,0.0
193206,298453.68
193212,201991.095
193217,0.0
193219,0.0
193223,12589750.125
193224,6750.0
193226,6329491.290000003
193230,0.0
193232,0.0
193235,833142.195
193237,9438822.81
193238,0.0
193240,16676679.735
193242,5275179.675
193243,2040137.1450000007
193244,2612741.31
193247,526934.745
193249,8923895.1
193251,6474746.52
193253,0.0
193255,2662904.475
193257,2453953.1850000005
193259,1062517.23
193265,673009.92
193266,0.0
193267,387456.48
193268,445575.375
193270,21794.85
193272,8788878.09
193275,2258218.935
193289,531.0
193290,0.0
193292,1198096.695
193296,0.0
193299,1210282.74
193307,0.0
193309,0.0
193314,0.0
193317,5599135.035
193318,0.0
193321,6668969.400000002
193323,1110593.115
193335,331980.075
193338,189.0
193339,884150.82
193340,0.0
193345,4807294.695
193346,696240.7200000001
193355,457479.81
193358,4178389.68
193360,0.0
193368,0.0
193380,0.0
193385,0.0
193386,10042267.769999998
193396,538335.9450000001
193404,1116222.165
193409,1724225.6700000002
193415,4892068.259999999
193421,0.0
193422,6021305.505000001
193424,2747044.53
193425,6265010.34
193437,2412370.0800000005
193444,66639.55500000001
193445,24.21
193451,0.0
193461,1981037.0250000004
193463,903450.015
193468,2656144.6199999996
193474,9098533.305000002
193476,0.0
193479,4303593.315000001
193482,0.0
193483,0.0
193484,7158748.635000001
193488,655124.985
193496,0.0
193498,4998502.215
193500,1556859.195
193505,10754638.965000002
193507,9891532.890000002
193514,0.0
193516,0.0
193517,0.0
193519,1016376.3
193520,0.0
193521,9453285.179999998
193522,0.0
193523,0.0
193526,150768.81
193527,480692.65499999997
193532,2476624.545
193533,0.0
193535,0.0
193536,0.0
193537,1069994.16
193539,2991641.94
193541,0.0
193552,9387174.959999999
193554,6566317.65
193555,0.0
193556,395667.945
193557,4666905.2700000005
193560,360419.31
193565,151737.16499999998
193566,0.0
193572,1790920.71
193574,4555059.794999999
193576,0.0
193581,3082887.5850000014
193583,130895.37
193585,0.0
193587,0.0
193590,1353258.9449999998
193595,11911444.785000004
193598,0.0
193607,0.0
193609,2030467.095
193615,7685454.1049999995
193618,0.0
193619,9961904.745000005
193621,2189201.5800000005
193625,3420576.7199999997
193626,2415249.36
193629,2999146.994999999
193630,2478272.3100000005
193632,757006.8300000001
193634,604327.4100000001
193638,0.0
193651,0.0
193652,937697.8949999999
193654,2360415.96
193668,3235982.8500000006
193671,1173177.1800000002
193678,2541299.7150000003
193679,2377454.7600000002
193684,0.0
193686,1782937.2600000002
193689,0.0
193695,2738858.3549999986
193696,636794.82
193697,7932749.805
193700,1872372.5550000002
193702,1482674.265
193703,0.0
193706,0.0
193707,0.0
193709,1353824.28
193712,1573518.8699999999
193714,72090.18000000001
193719,6659981.550000002
193721,1025474.76
193722,0.0
193723,14340.465
193724,645399.4949999999
193728,1046255.67
193732,1913424.0300000003
193735,0.0
193738,1881819.81
193742,550615.14
193743,1223110.3949999998
193745,0.0
193749,3912999.84
193751,1094879.1600000001
193754,0.0
193756,477947.97000000003
193759,2609407.7550000004
193775,4534369.199999999
193777,181797.075
193779,2005501.635
193782,217788.435
193786,0.0
193792,0.0
193796,0.0
193797,1378125.18
193798,2903401.485
193799,8755165.215000002
193800,4702019.084999999
193803,710688.78
193804,0.0
193805,0.0
193814,0.0
193816,4123118.4299999997
193817,0.0
193818,7756953.254999999
193823,0.0
193824,141646.54499999998
193834,46889.1
193838,948555.09
193839,1181068.065
193844,38030.085
193845,-1853.6399999999999
193847,0.0
193848,541974.3749999999
193851,0.0
193853,1072117.1700000002
193857,2304270.495
193861,40608.09
193862,0.0
193863,1802042.73
193871,2680669.4399999995
193873,3022454.25
193878,41710.5
193879,0.0
193880,3539892.0599999996
193891,7968816.360000001
193896,0.0
193897,538812.63
193905,0.0
193906,585689.445
193908,0.0
193913,0.0
193914,18040.5
193918,0.0
193919,1005774.93
193922,0.0
193923,0.0
193926,-1351.08
193927,1925716.095
193928,0.0
193929,804866.4900000002
193931,0.0
193934,1934613.9899999998
193936,0.0
193937,2622881.1599999997
193940,0.0
193943,0.0
193946,0.0
193948,1362633.075
193952,5613385.140000002
193955,454848.525
193958,0.0
193960,3709403.5949999965
193965,3496365.3600000003
193971,1051625.52
193976,0.0
193978,2581684.424999999
193981,4744906.785000001
193983,5256112.8149999995
193985,0.0
193988,227652.75
193989,4439877.75
193998,1236623.535
194001,1096577.1450000003
194003,4302077.895
194004,0.0
194011,0.0
194012,3531014.3249999997
194016,6034415.31
194017,1220218.02
194018,970236.495
194032,6859303.335000001
194039,751176.4949999999
194044,9363214.575
194048,55162.845
194052,0.0
194054,13539959.504999999
194056,203109.52499999997
194057,9515419.244999997
194060,750696.6149999998
194062,586582.2000000001
194079,0.0
194084,0.0
194090,3035021.3550000004
194093,0.0
194095,1967321.4300000002
194096,207843.165
194103,413139.0150000001
194104,1943854.155
194106,809196.795
194111,0.0
194112,5288069.294999999
194115,0.0
194116,0.0
194117,792328.815
194118,4944530.430000001
194124,331262.46
194129,0.0
194132,656986.5
194133,0.0
194134,12936714.885000002
194136,911727.81
194138,504266.22
194139,1054796.985
194141,0.0
194148,9266133.150000002
194150,1405693.71
194152,0.0
194158,4678955.640000001
194161,0.0
194162,5531260.409999999
194167,45427.77
194170,21637.62
194171,0.0
194180,715564.5750000001
194181,0.0
194183,803928.6
194193,7604668.755
194195,7776842.715
194197,0.0
194198,0.0
194201,59535.314999999995
194202,0.0
194213,929909.7
194217,158639.66999999998
194218,4167062.91
194221,0.0
194223,567099.0
194224,4043691.36
194226,0.0
194239,2977399.5750000007
194242,7763893.245000001
194244,0.0
194246,1157382.9449999998
194250,-1225.4400000000003
194259,1106496.4950000003
194261,5418995.669999998
194263,1537774.1099999999
194265,14094421.335000003
194270,3010681.7100000004
194272,0.0
194276,4140031.68
194279,0.0
194280,0.0
194283,0.0
194286,0.0
194288,158998.59000000003
194295,5337.99
194296,0.0
194300,0.0
194302,1402298.2349999999
194305,3454188.885
194307,0.0
194308,4576349.7
194309,0.0
194311,563574.3749999998
194316,38934.585
194320,15980367.824999996
194322,1101756.375
194325,6224791.140000001
194327,0.0
194336,105896.205
194339,554141.925
194346,67.5
194347,4761714.015000001
194352,812688.6599999999
194354,1537978.815
194355,310237.785
194358,5534392.05
194359,0.0
194361,686655.4950000001
194362,1637280.63
194366,13994607.374999993
194371,0.0
194375,10548508.679999998
194380,2303319.059999999
194383,4489457.940000001
194394,0.0
194395,325963.935
194399,6191005.409999999
194400,1302.48
194401,0.0
194416,722920.68
194424,1137988.17
194429,1415779.3349999997
194434,1712823.7500000005
194438,1539048.7799999998
194439,0.0
194447,0.0
194452,408449.565
194458,3861936.3599999994
194459,0.0
194466,790514.9099999999
194468,0.0
194469,0.0
194475,2338352.0550000006
194482,757873.1699999999
194483,378617.13
194485,3427054.335
194490,4734212.535
194496,0.0
194501,673242.03
194506,0.0
194509,521644.72500000003
194514,1864538.775
194517,367773.525
194522,268782.03
194526,1815357.7349999996
194527,441574.42500000005
194528,3834606.4650000003
194531,1645350.9750000003
194533,2106280.98
194537,0.0
194539,0.0
194540,10867769.955
194541,0.0
194542,9242986.725000001
194550,0.0
194556,10610137.485
194557,3200008.860000001
194559,0.0
194560,6423354.0
194564,0.0
194565,2197356.389999999
194567,2606061.0599999996
194568,0.0
194570,15096138.12
194577,2204624.0250000004
194580,389858.67000000004
194583,0.0
194588,5941929.375
194592,0.0
194597,0.0
194600,0.0
194601,0.0
194603,0.0
194609,5461732.305
194611,0.0
194612,2900381.8950000005
194617,3650809.635
194619,1174027.2300000004
194621,0.0
194622,0.0
194626,2014541.19
194629,0.0
194630,0.0
194638,1262505.5549999997
194640,0.0
194648,1513963.935
194652,2011777.6500000001
194653,6060360.645
194655,451849.455
194659,5254007.3549999995
194661,11385934.92
194662,0.0
194664,7938240.705
194666,5462401.86
194670,2264039.55
194671,9440976.870000001
194674,3898528.8299999996
194678,419359.67999999993
194685,0.0
194686,1401592.9050000003
194687,0.0
194689,2782365.12
194691,0.0
194692,2479721.3550000004
194695,0.0
194698,0.0
194700,2513328.75
194703,0.0
194704,561549.555
194707,1456177.4999999998
194713,464028.83999999997
194714,493469.45999999996
194715,2253434.355
194717,754923.1950000001
194718,930926.4299999999
194720,5653475.550000002
194722,0.0
194727,860091.93
194730,0.0
194731,0.0
194734,2907044.9550000005
194738,2257075.17
194743,1532382.48
194745,262428.885
194764,0.0
194771,98767.935
194772,0.0
194773,6180514.335
194782,7834596.255
194784,0.0
194786,4393259.505000001
194790,274737.15
194793,794798.055
194794,4164504.3450000007
194796,7984483.514999999
194799,0.0
194800,0.0
194807,3876909.57
194812,606997.305
194817,1076564.475
194822,1053035.505
194826,3165069.1950000003
194828,4835409.66
194841,834015.4199999999
194845,0.0
194848,172404.855
194853,0.0
194854,585079.695
194855,8717287.365
194861,0.0
194865,527421.78
194868,1050133.4549999996
194870,1205770.275
194871,15284454.794999998
194874,346259.07
194878,0.0
194881,4652218.034999997
194884,0.0
194885,795334.095
194898,9229644.629999999
194900,95402.61
194907,0.0
194908,3468286.2149999994
194909,3593283.1199999996
194910,0.0
194911,0.0
194916,1765165.455
194918,16835887.214999996
194921,4562555.9849999985
194923,568121.22
194925,225427.41000000003
194932,1486293.75
194941,0.0
194944,115850.25
194956,0.0
194957,14359914.944999993
194958,644004.585
194960,743642.9550000001
194962,0.0
194964,0.0
194966,0.0
194968,0.0
194970,4724819.909999999
194971,2874647.0250000004
194972,2925241.1100000003
194975,639726.4349999999
194979,0.0
194982,1003522.995
194983,0.0
195003,3681338.265
195005,4128935.624999999
195010,4910623.425
195012,0.0
195017,1649113.2449999996
195018,77729.44499999999
195020,3444206.805
195026,0.0
195040,877788.315
195041,3289547.9250000007
195047,5309577.449999999
195051,501572.92499999993
195054,0.0
195055,581152.185
195058,402528.15
195059,0.0
195066,0.0
195070,0.0
195075,24671097.450000014
195077,6756848.640000001
195085,7667231.265
195086,711572.6699999999
195093,0.0
195099,4246962.255
195100,9300110.085
195109,10474022.519999998
195112,0.0
195115,4189250.925
195125,0.0
195126,0.0
195146,1869451.2900000003
195147,2418573.0149999997
195154,0.0
195156,1251889.065
195158,0.0
195160,11637434.385
195163,5149194.885
195164,5638690.980000001
195165,0.0
195167,3437112.915
195168,1611673.875
195170,0.0
195171,1132873.29
195172,566855.6849999996
195176,0.0
195178,1972395.6749999998
195184,0.0
195187,2722783.8600000003
195190,5027683.994999999
195192,0.0
195193,3452648.535
195197,2154523.7699999996
195203,6820251.794999999
195210,0.0
195215,2758875.075
195217,7892691.21
195218,0.0
195219,0.0
195222,10365064.425000003
195223,260918.775
195224,456678.58499999996
195228,1377325.3949999998
195229,4962035.97
195234,0.0
195238,1333030.185
195244,82178.145
195246,5388819.884999994
195254,1197057.465
195256,1611475.7849999995
195260,425230.74
195264,892656.765
195265,0.0
195274,2511732.2850000006
195275,4110632.91
195277,0.0
195281,6994931.804999999
195288,0.0
195289,0.0
195302,1261782.36
195303,0.0
195307,290311.605
195312,1837148.715
195313,0.0
195324,2353876.605
195326,1156258.665
195329,3514766.0399999996
195331,248384.34
195336,0.0
195337,9835430.85
195338,9324725.49
195339,0.0
195342,0.0
195344,484748.145
195354,504105.25500000006
195355,13435839.495
195357,1216556.865
195358,8777055.870000001
195362,1035279.405
195363,0.0
195365,5142149.325
195366,3962651.670000001
195367,2322454.41
195369,1867945.23
195376,1488557.88
195378,0.0
195379,0.0
195388,0.0
195392,6724554.659999997
195398,2734589.475
195401,1262046.33
195403,0.0
195405,511977.91500000004
195408,0.0
195409,3375618.5700000003
195419,6446887.605
195423,5204181.645000001
195426,0.0
195431,0.0
195432,771456.7800000001
195436,0.0
195440,2650962.239999999
195442,0.0
195444,2903425.4250000003
195457,1649406.510000001
195460,6178605.029999998
195461,616671.8550000001
195463,0.0
195466,0.0
195468,3583485.45
195472,0.0
195476,1913761.26
195480,5840979.93
195493,733755.7800000003
195496,52936.65
195501,668109.735
195505,8285533.379999999
195515,396726.07500000024
195524,730500.2549999999
195529,9483066.99
195539,2308715.325
195541,6129572.490000001
195542,0.0
195543,19869.93
195546,0.0
195547,0.0
195552,0.0
195554,47538.495
195555,2187147.825
195556,0.0
195561,1289343.78
195562,1463788.4849999999
195565,0.0
195567,5038751.429999999
195575,3037555.8000000003
195577,0.0
195582,8628778.98
195584,1325664.225
195592,8237381.805
195593,3316077.539999999
195597,0.0
195598,0.0
195600,0.0
195604,0.0
195613,576330.75
195618,8290.8
195621,5392188.224999999
195623,947090.745
195625,848530.8900000001
195626,0.0
195628,1249993.89
195630,288865.98
195639,993666.6449999996
195640,0.0
195645,0.0
195654,1130162.2650000001
195655,1250533.08
195656,1021454.82
195657,0.0
195659,2251064.0250000004
195660,174437.63999999996
195661,670039.5600000002
195664,0.0
195665,1911370.41
195668,3478827.4649999994
195681,67.5
195684,10974.51
195685,0.0
195689,534514.77
195690,15926664.105000002
195698,6262229.16
195700,1120098.8699999999
195701,267949.17
195702,991262.4750000001
195707,2097775.2600000002
195708,0.0
195709,0.0
195710,7750750.5
195712,2762341.0200000005
195719,0.0
195721,0.0
195728,3052665.315
195730,1589027.7149999999
195732,614359.53
195734,0.0
195735,1230376.3199999998
195736,504426.285
195741,0.0
195743,0.0
195744,0.0
195746,1308609.405
195747,1098595.2600000002
195751,5880897.314999999
195752,1211599.4849999999
195753,0.0
195755,0.0
195757,0.0
195760,277000.245
195762,1269985.005
195763,3986127.540000001
195765,211181.895
195767,1829622.0150000001
195769,0.0
195777,-2439.0
195780,1181260.08
195787,4253307.390000001
195789,971592.2999999999
195792,721352.8350000001
195798,0.0
195799,4500.0
195802,551443.3650000001
195803,0.0
195806,11485883.069999993
195807,5687842.859999999
195814,886246.0199999999
195816,0.0
195820,19518465.46499999
195821,286431.6150000001
195824,0.0
195825,2838680.909999999
195828,0.0
195830,3775478.5799999996
195831,826844.085
195834,9429977.699999996
195836,3114433.7550000004
195845,3534962.6250000005
195852,0.0
195861,0.0
195863,1937623.4550000003
195866,1782992.385
195871,2858740.02
195874,0.0
195884,0.0
195887,11914065.18
195889,3735.54
195896,0.0
195897,358393.58999999997
195900,689919.075
195903,0.0
195904,254402.415
195905,12716175.374999998
195907,4040472.375000001
195908,4005216.6750000007
195909,1035537.885
195912,1401376.3199999998
195914,3749542.6950000008
195916,0.0
195919,3120958.6649999996
195921,5157744.615000001
195924,5061313.845000002
195925,0.0
195927,0.0
195928,5445448.65
195936,5039667.630000001
195937,1334464.92
195938,0.0
195942,0.0
195945,480470.53500000015
195947,285831.36
195958,3749761.350000002
195969,1141265.25
195971,3084143.715
195972,144371.97
195976,0.0
195979,0.0
195987,0.0
195990,1207832.22
195991,0.0
195992,3669441.8850000007
195993,2993932.3949999996
195995,8421043.274999999
196000,942539.5800000001
196001,0.0
196004,5628662.055000001
196005,2184766.335
196007,11805.75
196009,0.0
196018,305753.805
196020,15312735.405000001
196022,157378.54499999998
196023,1098316.755
196024,0.0
196026,0.0
196029,14249.25
196031,0.0
196032,118481.66999999998
196034,1198389.195
196046,330266.69999999995
196050,0.0
196058,8151008.220000001
196060,3351114.3600000003
196065,469751.94
196071,0.0
196077,0.0
196078,4045110.0749999993
196080,1254752.46
196082,10763937.990000002
196087,2308674.689999999
196090,6504484.544999999
196096,7612396.380000001
196099,130377.55499999998
196102,18104078.340000004
196103,2405564.1900000004
196111,409719.87
196112,1829544.9300000004
196117,126180.36000000002
196120,0.0
196124,0.0
196130,119603.24999999999
196138,0.0
196143,892657.8899999999
196144,667899.225
196145,0.0
196146,4147442.414999999
196150,0.0
196153,1870668.855
196156,0.0
196158,0.0
196160,63947.475
196161,13146324.975000001
196164,172972.89
196184,0.0
196185,1618810.56
196186,0.0
196193,1720421.6400000006
196194,13635426.105000002
196195,664195.14
196208,0.0
196218,7460167.185000001
196219,0.0
196223,6962680.035
196225,6515006.670000002
196228,7845549.164999999
196236,0.0
196237,1429387.2899999998
196240,10928601.18
196245,0.0
196247,8928.134999999993
196253,7607634.614999999
196254,2497550.2199999997
196256,0.0
196259,507406.0950000001
196266,0.0
196268,7317201.149999999
196273,1931497.7850000006
196276,6671938.815
196277,0.0
196279,3307628.295
196284,11183730.165000001
196286,1225137.735
196296,497589.92999999993
196298,3863297.1600000006
196304,325755.63
196306,76216.45500000002
196309,2321677.08
196310,0.0
196311,5616435.734999999
196315,993583.0800000001
196316,979004.1149999998
196317,330184.17
196319,0.0
196327,6762752.999999999
196332,917237.835
196341,0.0
196345,13830.75
196356,19038845.07
196357,0.0
196359,1160345.2950000004
196361,0.0
196362,2292128.46
196367,0.0
196369,1387227.51
196370,0.0
196372,2260449.4499999997
196373,703632.735
196375,0.0
196377,29530.125
196379,2047537.44
196386,5277231.360000001
196389,1375004.6549999998
196394,1832760.4949999999
196395,270776.97
196396,0.0
196399,3294080.9100000006
196402,5638196.835000001
196405,0.0
196406,156255.525
196408,10451360.97
196413,13017576.060000002
196414,0.0
196416,0.0
196417,174417.93
196420,4732408.305
196421,0.0
196427,2798204.04
196440,4671341.235000001
196442,364674.69000000006
196443,6723178.695
196445,0.0
196446,1146970.71
196447,0.0
196454,0.0
196455,0.0
196456,0.0
196459,2419406.235
196460,493119.54000000015
196461,4247990.055000001
196464,2547390.3299999996
196466,0.0
196467,1837540.08
196469,2867184.7200000007
196470,13586914.935
196471,4372092.675000001
196473,292978.935
196475,9032153.670000002
196476,0.0
196479,0.0
196483,0.0
196486,990379.7549999999
196490,105868.26000000001
196497,5909239.4399999995
196501,2674575.809999999
196502,0.0
196512,0.0
196524,0.0
196527,2741553.9
196530,0.0
196532,0.0
196536,1224424.8
196538,0.0
196540,635218.1100000001
196544,225773.23499999996
196551,0.0
196552,0.0
196553,0.0
196555,0.0
196560,1646745.6599999997
196561,0.0
196572,0.0
196573,1394767.9799999997
196574,1439631.855
196580,12037764.509999996
196585,207184.45500000002
196586,7645154.084999999
196588,404243.41500000004
196589,389555.82
196592,0.0
196594,913809.69
196597,0.0
196600,0.0
196602,0.0
196603,6650908.290000002
196604,2527845.8850000002
196609,8462986.424999997
196614,0.0
196618,0.0
196623,513835.19999999995
196625,0.0
196630,393714.72
196633,3619879.4700000016
196634,0.0
196635,0.0
196638,201502.575
196639,450047.38499999995
196642,0.0
196645,3206493.5400000005
196646,635475.645
196649,0.0
196651,0.0
196654,0.0
196655,1637591.49
196656,325537.96499999997
196658,0.0
196659,8201558.474999997
196662,-1138.32
196668,5110799.579999999
196671,234283.22999999998
196672,0.0
196678,0.0
196679,2056514.895
196680,1184136.8849999998
196681,0.0
196684,0.0
196692,1344038.8050000002
196695,89996.58000000002
196696,0.0
196718,344182.185
196725,0.0
196728,279333.765
196731,0.0
196732,7432403.31
196741,2357406.4950000006
196743,501401.61
196745,2171495.52
196746,0.0
196747,0.0
196748,152519.67
196756,0.0
196758,0.0
196763,152812.575
196764,582076.44
196765,0.0
196766,0.0
196768,9161292.780000001
196770,0.0
196772,544150.7999999999
196774,186450.525
196776,5330290.995000002
196777,665022.24
196780,11731378.725000005
196781,1340363.4300000002
196787,1002763.0800000001
196788,0.0
196791,0.0
196798,0.0
196801,792598.5899999996
196802,351004.275
196803,829194.0300000001
196805,0.0
196807,718072.5150000001
196810,6487597.26
196816,2614338.09
196818,-3480.84
196819,0.0
196821,0.0
196822,371083.77
196823,0.0
196825,17693170.290000003
196827,6532995.0600000005
196831,900.0
196832,2162025.5400000005
196834,0.0
196840,8002372.365
196842,0.0
196844,725403.0599999998
196847,-4322.52
196851,9518521.365000002
196855,5745602.969999999
196859,0.0
196860,0.0
196862,1881866.2499999998
196864,8593597.44
196868,975276.7649999999
196873,4702363.02
196876,114765.57
196879,1226239.65
196886,0.0
196887,13209742.304999994
196898,5303453.895
196900,507272.67000000004
196908,3137253.615
196916,4896109.665
196927,353451.87
196928,11689859.969999999
196929,0.0
196930,1337396.67
196933,2972307.33
196935,2173513.77
196938,306622.935
196949,1517842.935
196952,0.0
196955,0.0
196957,145354.995
196959,0.0
196961,11599752.104999999
196968,0.0
196970,0.0
196977,0.0
196980,3937506.12
196981,6011724.735000001
196982,2979447.3
196989,0.0
196995,987489.72
197000,1227436.5150000001
197005,7034277.600000001
197006,85500.0
197007,0.0
197011,0.0
197014,1025225.1450000003
197018,13130407.394999998
197022,3753726.7050000015
197028,0.0
197030,3950287.470000001
197031,4754510.640000001
197032,697587.9299999999
197035,0.0
197041,0.0
197046,247397.40000000002
197047,0.0
197051,2026518.7049999996
197053,1248.9299999999998
197055,2320704.855
197060,208330.15500000006
197062,917222.175
197064,1643063.04
197073,0.0
197074,0.0
197076,1500924.78
197079,2844173.5649999995
197084,12037425.930000002
197085,11978084.834999999
197090,3641557.319999998
197091,0.0
197094,0.0
197095,0.0
197096,0.0
197100,11545576.965000002
197102,1084965.3900000001
197103,0.0
197104,1894451.58
197106,0.0
197111,2884222.7550000004
197114,0.0
197117,381674.52
197118,0.0
197124,309130.74
197125,0.0
197128,0.0
197130,0.0
197133,0.0
197134,389574.8100000001
197135,363937.455
197138,2794269.915
197141,380349.04500000004
197144,8875272.51
197146,0.0
197148,17722631.880000003
197151,8624338.47
197169,3387269.79
197170,6388875.585000001
197179,885717.0900000001
197183,12800787.48
197184,0.0
197186,2952236.3850000002
197190,374007.91499999986
197192,179082.45
197199,0.0
197201,585151.245
197219,1990018.44
197220,0.0
197228,0.0
197230,3594816.6750000003
197231,0.0
197236,0.0
197240,5374849.635
197241,513374.895
197242,0.0
197248,167643.765
197252,0.0
197256,3041446.23
197260,981772.0650000001
197261,7968751.470000001
197270,14957659.304999998
197271,1208071.0350000001
197274,0.0
197275,0.0
197278,939884.76
197282,1031986.71
197288,5132312.955
197296,411266.385
197298,0.0
197299,2426684.13
197304,7715437.110000001
197310,3038091.479999999
197316,2913755.6699999995
197317,0.0
197318,1657938.9600000002
197323,0.0
197330,735834.3300000001
197332,12014627.535000002
197334,0.0
197348,0.0
197349,0.0
197354,0.0
197359,0.0
197361,18704.925
197363,3257081.7299999995
197364,282119.445
197368,2135927.7899999996
197375,0.0
197376,1002104.9550000002
197381,4770385.020000001
197382,3839778.7199999997
197396,0.0
197398,345235.32
197403,3065213.43
197408,3600420.345
197412,2410169.9850000003
197415,7271099.7749999985
197418,2893790.2950000004
197419,3622132.665
197423,10021650.03
197427,428814.36
197429,0.0
197430,6108199.199999999
197431,369135.58499999996
197435,806832.81
197440,2011946.7600000002
197443,276029.865
197444,0.0
197448,8836735.275
197452,982639.1249999999
197456,1240173.8549999997
197458,1004474.7899999999
197465,881920.5299999999
